Address,Date,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Info
"10023",01/25/2016,29,38,33.4,17.7,52.25,,6.9,,217,0,0,20.1,9.6,29.8,1024,"",40.775921,-73.982607,"10023, USA",""
"10023",01/26/2016,38.9,47.9,43.1,28.5,56.23,,10.3,,228.04,0,0,15,9.8,22.9,1017.1,"",40.775921,-73.982607,"10023, USA",""
"10023",01/27/2016,35,47,42.3,23,46.87,,11.5,29.8,283.25,0,0,9.8,9.9,48.8,1016.6,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/28/2016,33.1,42.2,37.4,19.6,48.6,,13.8,,190.67,0,0,5.9,10,14.8,1013.2,"",40.775921,-73.982607,"10023, USA",""
"10023",01/29/2016,32.1,39.9,37.3,21,51.47,,14,41.4,286.13,0,0,3.9,9.6,59.6,1001.3,"",40.775921,-73.982607,"10023, USA",""
"10023",01/30/2016,28.2,38.9,33.7,16,48.6,,12.7,32.2,266.7,0,0,3.1,10,2.1,1016,"",40.775921,-73.982607,"10023, USA",""
"10023",01/31/2016,37.1,55.1,44.8,27.5,51.71,,11.3,,215.88,0,0,2,10,1.4,1012.6,"",40.775921,-73.982607,"10023, USA",""
"10023",02/01/2016,46.1,59.1,51.6,33.9,51.02,,8,,254.79,0,0,1.2,9.8,35.2,1010.3,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/02/2016,38.9,48.9,43.8,24.6,47.08,,8.1,,158.5,0,0,,10,4.2,1024.9,"",40.775921,-73.982607,"10023, USA",""
"10023",02/03/2016,42.2,57.8,51.2,44.5,78.35,,15.1,37.8,164.92,0.7,41.67,,7.6,78.7,1018,"Mist, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/04/2016,44,57.8,52.6,39.7,63.6,,11.4,32.2,240.04,0,4.17,,9.5,98.8,1015,"Mist, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/05/2016,30.9,44,35.3,23.7,65.61,,15,37.8,179.75,0.5,45.83,2,6.2,47.9,1020.4,"Light Snow, Mist, Light Rain And Snow, Fog, Light Rain, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/06/2016,30.9,39.8,35.3,17.8,48.81,,10.3,,255.75,0,0,1.2,10,1.1,1027.4,"",40.775921,-73.982607,"10023, USA",""
"10023",02/07/2016,34.1,47,39.4,21.9,50.12,,13.9,,145.65,0,0,,10,1.3,1019.6,"",40.775921,-73.982607,"10023, USA",""
"10023",02/08/2016,28.1,38.9,34.2,23.5,65.13,,16.1,31.1,45.25,0,12.5,1.2,8.7,76.7,1008.3,"Heavy Snow, Light Snow, Mist, Light Rain And Snow, Fog, Light Freezing Drizzle/Freezing Rain, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/09/2016,26.9,35.8,31.2,22.3,69.66,,9.2,,71.78,0,0,,9.5,96.2,1003.6,"Light Snow, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/10/2016,30.9,38,34.5,22.7,63.37,,17.2,,250.36,0,8.33,,7.7,90.8,1003.5,"Light Snow, Mist, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/11/2016,19.2,30.9,24.2,1.1,37.06,,23,42.5,294.54,0,4.17,1.2,9.5,56.9,1013,"Light Snow, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/12/2016,16.1,26,20.9,-0.3,39.12,,11.6,32.2,264.74,0,0,,10,37.9,1020.3,"",40.775921,-73.982607,"10023, USA",""
"10023",02/13/2016,6.2,23.1,16.6,-3.8,41.55,,20.9,40.3,292.58,0,0,,10,33.3,1017.8,"",40.775921,-73.982607,"10023, USA",""
"10023",02/14/2016,-1,15.2,8.3,-15.7,32.7,,16.3,33.3,319.5,0,0,,10,0.5,1031.6,"",40.775921,-73.982607,"10023, USA",""
"10023",02/15/2016,14.1,34.1,22.4,9.4,59.91,,11.4,,89.83,0.4,37.5,2,6.6,75,1029.8,"Light Snow, Mist, Rain, Fog, Light Rain, Smoke Or Haze, Light Freezing Rain, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/16/2016,35,53,47.4,42.3,82.45,,26.4,42.5,194.17,1.1,45.83,1.2,6.1,93.3,1007.5,"Mist, Light Drizzle, Rain, Fog, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/17/2016,35,38.9,37.6,24.3,58.65,,10.4,,285.29,0,0,,10,68.2,1015.3,"",40.775921,-73.982607,"10023, USA",""
"10023",02/18/2016,26.9,35,31.5,8,38.57,,11.5,,260,0,0,,10,0.4,1029,"",40.775921,-73.982607,"10023, USA",""
"10023",02/19/2016,24.2,38.9,31.5,12.7,46.49,,11.4,,127.17,0,0,,10,30.3,1031.4,"",40.775921,-73.982607,"10023, USA",""
"10023",02/20/2016,38.9,61.1,50.5,30.1,46.81,,15,29.8,222.67,0,0,,10,35.1,1013.5,"",40.775921,-73.982607,"10023, USA",""
"10023",02/21/2016,46.1,55.1,51.6,32.1,47.64,,10.4,,222.83,0,12.5,,10,37.8,1012.5,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/22/2016,38.1,52.1,44.4,25.1,47.8,,10.3,,202.05,0,0,,10,15.1,1019.5,"",40.775921,-73.982607,"10023, USA",""
"10023",02/23/2016,35,38.9,36.7,27.9,72.72,,22,34.4,67.88,0.3,37.5,,7.4,73.4,1024.7,"Mist, Light Snow, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/24/2016,35.9,57.8,44.5,41.9,90.35,,17.2,40.3,104.71,1.2,100,,2.8,100,1010.1,"Mist, Rain, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/25/2016,38,60.1,48.9,39.5,70.44,,21.9,51.7,226.87,0.1,12.5,,9.9,88.8,992.8,"Mist, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/26/2016,28.1,38,33.5,9.8,37.96,,23,37.8,301.71,0,0,,10,37.8,1010.6,"",40.775921,-73.982607,"10023, USA",""
"10023",02/27/2016,26,41.1,33.5,11.9,40.72,,16.1,29.8,272.79,0,0,,10,2.2,1017.8,"",40.775921,-73.982607,"10023, USA",""
"10023",02/28/2016,38,60.2,48.5,23.5,38.39,,10.3,,231.71,0,0,,10,1.1,1012.3,"",40.775921,-73.982607,"10023, USA",""
"10023",02/29/2016,47.1,60.2,52,31.1,45.42,,13.8,36.7,246.21,0.1,8.33,,9.7,29.8,1005.6,"Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/01/2016,38.9,51.1,45.5,25.7,47.64,,11.4,,183.75,0,0,,10,31.4,1016.5,"",40.775921,-73.982607,"10023, USA",""
"10023",03/02/2016,29.9,53.9,43,23.5,48.78,,20.8,41.4,272.54,0.1,25,,9.3,37.6,1006.3,"Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/03/2016,26,35,30.7,6.6,36.18,,15,33.3,283.29,0,0,,10,21.7,1022.8,"",40.775921,-73.982607,"10023, USA",""
"10023",03/04/2016,29.9,39,33.5,21.7,63.8,,12.9,,83.29,0.1,33.33,1.2,6.4,67,1018.9,"Light Snow, Mist, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/05/2016,28.2,39.8,34,13.1,42.9,,9.2,,237.71,0,0,,10,32,1021.4,"",40.775921,-73.982607,"10023, USA",""
"10023",03/06/2016,32.1,44,38,14.4,38.25,,8.1,,122,0,0,,10,36.7,1024.6,"",40.775921,-73.982607,"10023, USA",""
"10023",03/07/2016,35.9,60.2,47.9,29.5,50.09,,16.1,29.8,235.92,0,0,,9,1,1020.9,"Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/08/2016,47.9,65,54.1,35.2,49.86,,11.4,,156.45,0,0,,8.7,23.8,1019.9,"Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/09/2016,44.8,75.7,60.6,39.3,50.32,,12.8,,148.8,0,0,,7.1,1.1,1018.2,"Mist, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/10/2016,64.1,78.1,70.7,45.2,40.79,,9.1,29.8,254.35,0,0,,9.9,33.2,1014.2,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/11/2016,50.1,68.1,58.5,41,54.89,,23,32.2,275.35,0.1,4.17,,9.9,44.1,1019.3,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/12/2016,39.9,57.8,50.6,30.9,47.21,,9.2,,160.46,0,0,,10,7.1,1023.2,"",40.775921,-73.982607,"10023, USA",""
"10023",03/13/2016,52.1,62,56.5,32.3,41.6,,9.2,,169.68,0,0,,10,28.2,1017,"",40.775921,-73.982607,"10023, USA",""
"10023",03/14/2016,39.9,52.1,45,35.6,71.66,,20.8,39.1,84.38,0.3,54.17,,7.1,100,1018,"Mist, Light Drizzle, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/15/2016,44,56,49.2,42,76.96,,19.8,37.8,141.96,0,0,,9,79.4,1009.3,"Mist, Light Drizzle, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/16/2016,48.8,64.1,54.3,43,66.6,,8.1,,150.89,0,8.33,,9.6,34.2,1009.8,"Rain, Thunderstorm, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/17/2016,46.1,61.1,52.4,37.3,58.98,,10.3,33.3,223.21,0,4.17,,9.8,38,1010,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/18/2016,44.9,56,51.3,25.1,36.47,,19.7,40.2,291.25,0,0,,10,24.9,1009.7,"",40.775921,-73.982607,"10023, USA",""
"10023",03/19/2016,35.9,46.1,41.9,14.8,34.75,,13.9,,193.91,0,0,,10,12.3,1018.3,"",40.775921,-73.982607,"10023, USA",""
"10023",03/20/2016,32.1,41.1,36.6,15.5,43.81,,16.1,,59.75,0,8.33,,9,68.6,1018.9,"Light Snow, Mist",40.775921,-73.982607,"10023, USA",""
"10023",03/21/2016,32.1,48.8,39.4,21.2,55.07,,16.3,37.8,281.21,0.1,29.17,,7.9,54.7,1011,"Light Snow, Mist",40.775921,-73.982607,"10023, USA",""
"10023",03/22/2016,35,55.1,44.6,19.4,37.2,,18.5,34.4,255.17,0,0,,10,2.1,1018.8,"",40.775921,-73.982607,"10023, USA",""
"10023",03/23/2016,48.9,71,58,30.5,37.18,,11.3,,220.78,0,0,,10,1.6,1014.3,"",40.775921,-73.982607,"10023, USA",""
"10023",03/24/2016,44,53.9,48,36.4,64.9,,16.1,,72.12,0,0,,9.1,41.6,1016.8,"Mist, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/25/2016,44.9,71,58.8,46.6,66.65,,8.1,,195.13,0,8.33,,7.8,75.6,1008.1,"Mist, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/26/2016,38,53.8,44.8,30.2,57.16,,12.8,,77.54,0,0,,10,24.1,1024.9,"",40.775921,-73.982607,"10023, USA",""
"10023",03/27/2016,43.1,53.8,45.9,34.3,64.39,,9.2,,104.12,0,0,,10,74.4,1027.2,"",40.775921,-73.982607,"10023, USA",""
"10023",03/28/2016,42.2,60.2,48.2,38.3,71.41,,21.9,39.3,146.54,0.4,37.5,,6.8,96.6,1007,"Mist, Light Drizzle, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/29/2016,43.1,52.1,47.4,18.3,33.27,,25.2,45.9,301.25,0,0,,10,31,1013.2,"",40.775921,-73.982607,"10023, USA",""
"10023",03/30/2016,37.2,53,45.1,17.8,34.49,,21.9,,223.09,0,0,,10,0.6,1025.3,"",40.775921,-73.982607,"10023, USA",""
"10023",03/31/2016,48.8,71.8,60.2,41.8,51.51,,15,32.2,195.58,0,0,,10,23.5,1014.5,"",40.775921,-73.982607,"10023, USA",""
"10023",04/01/2016,54,78.2,67.4,56.6,69.52,,11.5,,199.83,0,8.33,,9.7,80.2,1002.7,"Mist, Thunderstorm, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/02/2016,48.9,62,53.8,42,65.28,,13.9,,165.09,0.1,12.5,,9.4,84.3,999.4,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/03/2016,34.1,50.1,39.3,16.9,43.56,,21,44.9,280.08,0.1,16.67,,9.9,56.4,1004.9,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/04/2016,32.1,49.8,39,28.4,68.9,,12.8,29.8,52.96,0.5,45.83,,7.4,99.2,1012.9,"Light Snow, Mist, Rain, Light Rain And Snow, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/05/2016,26,42.1,33.5,8.4,38.04,,15,32.2,172.67,0,0,,10,33.5,1024.2,"",40.775921,-73.982607,"10023, USA",""
"10023",04/06/2016,30,46.1,38.9,15.4,39.28,,24.2,39.1,185.05,0,0,,10,9.6,1024.7,"",40.775921,-73.982607,"10023, USA",""
"10023",04/07/2016,47,57.8,53.5,43.7,70.11,,12.8,42.5,190.38,0.1,8.33,,9.5,63.4,1002.8,"Mist, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/08/2016,43.1,52.1,45.9,26.7,47.65,,18.3,36.7,270.38,0,4.17,,10,53.7,1002.6,"",40.775921,-73.982607,"10023, USA",""
"10023",04/09/2016,38,43.1,39.8,25.1,57.08,,10.4,,145.52,0.1,20.83,,9.1,64.9,1008.2,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/10/2016,30.9,48.8,40.3,15.9,37.95,,17.2,32.2,269.92,0,0,,10,11.5,1024,"",40.775921,-73.982607,"10023, USA",""
"10023",04/11/2016,43.1,61.9,52.1,35.8,54.66,,18.3,,179.92,0,4.17,,9.3,76.1,1020.9,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/12/2016,44.9,56.9,52.8,38.7,62.01,,17.2,32.2,251.62,0.2,20.83,,9.3,40.3,1017.5,"Mist, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/13/2016,39.9,56.9,47.7,24.1,40.46,,13.8,,199.57,0,0,,10,0.4,1027.6,"",40.775921,-73.982607,"10023, USA",""
"10023",04/14/2016,44,61.9,50.4,27.5,43.49,,11.4,,117.75,0,0,,10,7.9,1027.1,"",40.775921,-73.982607,"10023, USA",""
"10023",04/15/2016,43.1,64.1,51.8,28,44.46,,11.4,,138,0,0,,10,0.2,1029.6,"",40.775921,-73.982607,"10023, USA",""
"10023",04/16/2016,44,65.9,53.4,25.8,39.87,,11.5,,85.09,0,0,,10,1,1030.1,"",40.775921,-73.982607,"10023, USA",""
"10023",04/17/2016,44.9,74,57,30.3,41.29,,9.2,,210.52,0,0,,10,0.5,1028.6,"",40.775921,-73.982607,"10023, USA",""
"10023",04/18/2016,51.1,80.8,64.9,30.8,31.37,78.8,12.8,,132.53,0,0,,10,1.2,1021.9,"",40.775921,-73.982607,"10023, USA",""
"10023",04/19/2016,59.1,70.9,65.9,30.2,27.06,,17.2,29.8,218.88,0,0,,10,10.5,1016.1,"",40.775921,-73.982607,"10023, USA",""
"10023",04/20/2016,50.1,68,57.9,20.8,25.69,,12.8,,211.42,0,0,,10,0.2,1023,"",40.775921,-73.982607,"10023, USA",""
"10023",04/21/2016,48.9,70.9,61,34.7,38.29,,16.1,,204.54,0,0,,10,1.2,1019.2,"",40.775921,-73.982607,"10023, USA",""
"10023",04/22/2016,62.8,78.1,70.8,52.2,52.42,,13.9,,204.41,0,0,,9.7,20.9,1011.9,"",40.775921,-73.982607,"10023, USA",""
"10023",04/23/2016,57.9,71,63.9,49.5,62.65,,16.1,,158.83,0.2,25,,8.2,63.2,1010,"Mist, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/24/2016,47,68,55.4,23.7,30.83,,13.9,,135.78,0,0,,10,0.6,1016.8,"",40.775921,-73.982607,"10023, USA",""
"10023",04/25/2016,51.2,66.8,58.7,39.5,50.58,,9.2,,76.75,0,0,,10,30.2,1014.9,"",40.775921,-73.982607,"10023, USA",""
"10023",04/26/2016,47.1,60.1,53.3,46.9,79.35,,10.4,,64.67,0.2,20.83,,6.5,80.7,1007.3,"Mist, Thunderstorm, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/27/2016,46.1,61.9,52.2,39.4,62.4,,9.3,,117.62,0,0,,10,61.1,1012.4,"",40.775921,-73.982607,"10023, USA",""
"10023",04/28/2016,47.9,57.8,52.1,30.4,45.01,,11.4,,143.71,0,0,,9.9,26.2,1016.3,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/29/2016,46.2,56.9,51.2,33.7,52.83,,10.5,,79.05,0,4.17,,9.9,100,1018.8,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/30/2016,44.9,64.1,53.1,35.6,53.27,,9.3,,109.23,0,4.17,,10,52.7,1022.6,"",40.775921,-73.982607,"10023, USA",""
"10023",05/01/2016,44.9,50.1,48.2,39.9,74.44,,12.8,,124.35,0.2,41.67,,7.6,87.3,1021.6,"Mist, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/02/2016,44.9,59.1,51.6,46.7,83.68,,6.9,,166.62,0,0,,5,81.1,1014.9,"Mist, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/03/2016,51.2,56.9,52.7,49.7,89.69,,10.4,,79.26,0.7,50,,5.1,99.6,1011,"Mist, Light Drizzle, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/04/2016,48.9,52.1,50.3,45,82.12,,13.9,,70.04,0,12.5,,8,100,1008.2,"Mist, Light Drizzle, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/05/2016,47,56.9,51.5,42.1,70.82,,11.5,,52.67,0,0,,9.6,100,1005.2,"Mist, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/06/2016,48,53,50.4,45.6,84.05,,15,33.3,71.67,0.5,45.83,,7.7,100,1006.5,"Mist, Light Drizzle, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/07/2016,47.9,57.8,52.6,47.1,82.03,,9.2,,91.42,0,0,,7.5,88.4,1008.2,"Mist, Light Drizzle",40.775921,-73.982607,"10023, USA",""
"10023",05/08/2016,50.1,65,56.7,39.4,59.5,,20.8,37.8,242.5,0,4.17,,8.4,48,1006.4,"Mist, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/09/2016,52.1,71.9,62.5,34.7,36.03,,21.9,36.7,248.71,0,0,,10,22.7,1015,"",40.775921,-73.982607,"10023, USA",""
"10023",05/10/2016,51.2,62,56.8,29.3,35.67,,12.8,,146.32,0,0,,10,12.6,1022.5,"",40.775921,-73.982607,"10023, USA",""
"10023",05/11/2016,50.2,74,63.6,39.1,44.49,,8.2,,176.65,0,0,,10,8.6,1020.8,"",40.775921,-73.982607,"10023, USA",""
"10023",05/12/2016,56.9,78.9,66.3,41.9,44.48,,9.2,,105,0,0,,10,8.6,1018.9,"",40.775921,-73.982607,"10023, USA",""
"10023",05/13/2016,57.8,65.9,61.9,57.7,86.32,,13.9,,178.95,0.3,20.83,,8.3,86.7,1011.2,"Mist, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/14/2016,61.1,71.9,65.7,53.3,65.75,,28.9,40.3,236.67,0,0,,10,63.8,1006.3,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/15/2016,48.8,60.2,53.8,36.4,52.51,,24.2,43.6,279.17,0,0,,10,70,1008.4,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/16/2016,44,66.8,55,29.3,39.2,,30,41.4,271.67,0,0,,10,30.5,1017.1,"",40.775921,-73.982607,"10023, USA",""
"10023",05/17/2016,55.6,68.1,59.6,40.3,50.51,,16.1,,222.92,0,0,,10,63,1021,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/18/2016,52,68.1,59,42.4,55.69,,13.9,,137.43,0,0,,10,78.5,1019.8,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/19/2016,55.1,71,60.5,41.6,50.77,,8.1,,144.21,0,0,,10,73.5,1019,"",40.775921,-73.982607,"10023, USA",""
"10023",05/20/2016,53.9,74.9,64.3,38.9,40.42,,9.1,,228.14,0,0,,10,0.9,1022.7,"",40.775921,-73.982607,"10023, USA",""
"10023",05/21/2016,55.2,65.9,60.6,42.7,53.07,,9.2,,116.64,0,8.33,,9.8,49.6,1018.5,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/22/2016,52.1,69.2,60.6,48.1,65.48,,10.2,,118.88,0,12.5,,9.8,87.2,1010.2,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/23/2016,56,77,64.5,50.1,61.52,,7,,151.62,0,8.33,,9.2,21.3,1012.3,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/24/2016,57.9,73.1,64.4,53,68.64,,7,,245.07,0.2,33.33,,7.9,93.8,1013,"Mist, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/25/2016,61.1,87.2,74.8,47,41.08,83.8,7,,271.43,0,0,,8.9,1.9,1017,"",40.775921,-73.982607,"10023, USA",""
"10023",05/26/2016,70.1,89,79,49.3,36.04,85.9,7.1,,214.83,0,0,,8.4,1.5,1018,"",40.775921,-73.982607,"10023, USA",""
"10023",05/27/2016,73.9,86.1,78.2,60.3,54.41,87.5,9.2,,168.64,0,0,,7.4,7.5,1017.3,"Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/28/2016,71,89.9,80,62.7,56.33,92.5,12.8,,197.83,0,0,,7.7,14.5,1019,"Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/29/2016,71,86,76.9,59.3,55.52,85.6,17.2,,193.21,0,0,,9.3,8.3,1019.4,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/30/2016,68.1,79.1,73.2,67.2,82.28,,10.3,,197.52,1.6,25,,7.1,72.4,1015,"Mist, Rain, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/31/2016,71.9,84.8,76,63.4,66.53,84.8,7.1,,188.29,0,0,,8.3,43.1,1013.9,"Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",06/01/2016,68.1,82.1,74.8,53.1,48.52,80.8,11.4,,84.09,0,0,,8.5,9.1,1018.2,"",40.775921,-73.982607,"10023, USA",""
"10023",06/02/2016,62.9,75.7,67.7,56.7,68.51,,11.4,,68.29,0,0,,7.7,26.9,1020,"Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",06/03/2016,62.9,70.1,66.2,60.1,80.87,,4.8,,127.75,0,12.5,,5.9,99.9,1017.8,"Mist, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",06/04/2016,66,83,72.3,63.6,75.3,84.8,8.1,,174.71,0.3,12.5,,6,74.5,1015.2,"Mist, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
