Address,Date,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Info
"10023",01/29/2014,14.1,21.9,17.7,-1.3,45,,11.1,,285.62,0,16.67,1.2,8.4,33.2,1021.9,"Light Snow, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/30/2014,16.1,29,22.4,1.9,40.67,,9.1,,230.54,0,0,,10,0.2,1027.9,"",40.775921,-73.982607,"10023, USA",""
"10023",01/31/2014,25.1,38.9,32.5,10.7,40.37,,10.3,,261.57,0,0,,10,62.6,1021,"Light Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/01/2014,35.8,44,39.8,20.5,47,,8.3,,158.42,0,0,,9.7,5.4,1023.6,"",40.775921,-73.982607,"10023, USA",""
"10023",02/02/2014,38.7,55.1,45.6,34.3,66.06,,6.7,,236.35,0,0,,8.1,45.4,1014.8,"Mist, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/03/2014,27,43.1,32.8,28.7,85.03,,10.3,,114.67,1.2,75,7.1,2.5,67.4,1020.9,"Mist, Light Snow, Fog, Light Rain, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/04/2014,23.1,34.1,28.9,20.8,71.65,,6.9,,151.79,0,0,7.1,4.9,35.5,1028.9,"Fog, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/05/2014,29.9,34.1,32,28.2,85.98,,14.9,30,134.46,1.4,58.33,11,4,95.8,1012,"Ice, Heavy Snow, Mist, Light Snow, Light Drizzle, Rain, Fog, Light Rain, Light Freezing Rain, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/06/2014,21.3,32.1,26.5,16.7,66.44,,14.5,,268.08,0,0,7.1,10,20.2,1022.8,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/07/2014,24.2,32.1,28.1,13.1,53.28,,14.8,,270.67,0,0,5.9,10,2.4,1024.8,"",40.775921,-73.982607,"10023, USA",""
"10023",02/08/2014,20.9,29.1,25.4,4.1,39.67,,11.3,,277.96,0,0,5.9,10,29.3,1024.6,"",40.775921,-73.982607,"10023, USA",""
"10023",02/09/2014,20.9,29.9,25.5,10.4,53.79,,7,,206.54,0.1,16.67,5.9,8.1,40.1,1019.2,"Light Snow, Mist, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/10/2014,20.9,29,24.8,9.3,52.3,,16.9,,302.46,0,0,7.1,9.2,6.1,1020,"",40.775921,-73.982607,"10023, USA",""
"10023",02/11/2014,16.1,26,21,3.5,46.5,,14.4,,311.75,0,0,7.1,10,0.5,1027.8,"",40.775921,-73.982607,"10023, USA",""
"10023",02/12/2014,12.8,24.1,19.6,4.4,51.51,,10.2,,114.42,0,0,5.9,10,13.4,1032,"",40.775921,-73.982607,"10023, USA",""
"10023",02/13/2014,24.2,35.9,31.6,27.9,86.05,,21.9,39.2,78.62,1.8,91.67,14.2,2.9,95.7,1005.3,"Ice, Heavy Snow, Light Snow, Mist, Light Drizzle, Rain, Thunderstorm, Light Rain And Snow, Fog, Light Rain, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/14/2014,32.1,39.9,36.2,24.9,64.97,,21,38,279.08,0.3,25,11,7.2,37.5,995.2,"Ice, Light Snow, Mist, Rain, Fog, Light Rain, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/15/2014,29,37.1,34.4,24,66.29,,16.5,38,160.22,0.1,29.17,11.8,6.4,82.2,1005.5,"Light Snow, Mist, Fog, Light Rain, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/16/2014,20.9,29,25.2,9.1,50.29,,14.1,35.6,295.58,0,0,11.8,10,35.6,1013.1,"",40.775921,-73.982607,"10023, USA",""
"10023",02/17/2014,17.9,30.9,24.7,2,38.62,,13.2,31.1,265.57,0,0,11,10,0.6,1025.8,"",40.775921,-73.982607,"10023, USA",""
"10023",02/18/2014,26.9,39,33,21.4,64.3,,11.5,33.3,158.92,0.2,20.83,11,7,56.9,1019.2,"Light Snow, Mist, Fog, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/19/2014,34.7,44.8,39.4,29.6,68.37,,10.2,,196.1,0.3,16.67,9.8,6.5,40.9,1012.3,"Mist, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/20/2014,38,50,42.2,26.8,55.58,,10.2,,203.74,0,12.5,7.1,9,38.1,1020.9,"Mist, Light Drizzle, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/21/2014,35.9,47,39.9,36.3,87.29,,15.9,32.2,128.96,0.1,29.17,7,3.8,78.6,1011.3,"Mist, Light Drizzle, Fog, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/22/2014,41,53.9,47,23.9,42.24,,21,30,225.33,0,0,3.1,10,0.7,1015.4,"Fog",40.775921,-73.982607,"10023, USA",""
"10023",02/23/2014,43.7,53,48.2,26.6,43.28,,11.4,,265.57,0,0,5.9,10,22,1013.9,"",40.775921,-73.982607,"10023, USA",""
"10023",02/24/2014,28.1,44,36,14.3,41.05,,20.9,33.3,292.75,0,0,5.1,10,45.6,1012.8,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/25/2014,24.2,32.1,28,8.6,43.7,,13.9,36.9,294.17,0,0,3.1,10,47.6,1016.3,"Light Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/26/2014,20.9,29.9,26.3,7.2,45.62,,16.1,39.1,243.22,0,8.33,5.1,9,45.8,1012.1,"Light Snow, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/27/2014,16.1,32.1,24.3,1.5,37.1,,16.3,39.1,220.42,0,0,,9.7,43,1008.3,"Light Snow, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/28/2014,10.1,24.2,16.8,-7.6,33.14,,14,,261.7,0,0,5.1,10,0.3,1026.8,"",40.775921,-73.982607,"10023, USA",""
"10023",03/01/2014,20,37.1,29.6,9.1,42.14,,9.1,,200.33,0,0,3.1,10,33.5,1026.4,"",40.775921,-73.982607,"10023, USA",""
"10023",03/02/2014,34.1,39.8,36.8,17.8,45.81,,11.8,,290.57,0,0,3.1,9.8,95,1017.6,"Light Drizzle",40.775921,-73.982607,"10023, USA",""
"10023",03/03/2014,19.1,33.2,22.7,4.3,45.47,,13.9,,201.67,0,12.5,3.1,8.9,57.6,1021.3,"Light Snow",40.775921,-73.982607,"10023, USA",""
"10023",03/04/2014,12.8,29,21.5,1,41.01,,9.1,,208.87,0,0,,10,13.2,1027.1,"",40.775921,-73.982607,"10023, USA",""
"10023",03/05/2014,28.1,37.1,31.5,6.7,34.91,,10.5,,101.81,0,0,,10,83.5,1025,"",40.775921,-73.982607,"10023, USA",""
"10023",03/06/2014,16.1,29.9,24.1,3.9,42.04,,12.8,,66.88,0,0,2,10,1.1,1034.3,"",40.775921,-73.982607,"10023, USA",""
"10023",03/07/2014,26.9,37.1,31.8,20.9,64.07,,12.7,,61.79,0,0,2,10,95.9,1023.4,"Drizzle",40.775921,-73.982607,"10023, USA",""
"10023",03/08/2014,35,56,44.6,26.7,51.85,,12.7,,280.38,0,0,,10,55.2,1010.7,"",40.775921,-73.982607,"10023, USA",""
"10023",03/09/2014,35.9,43.1,40.1,16.3,39.33,,12,,289.04,0,0,,9.6,39.7,1014.4,"",40.775921,-73.982607,"10023, USA",""
"10023",03/10/2014,35.9,51.1,42.9,21.8,43.6,,9.4,,226.58,0,0,,9.6,83.5,1008.6,"Light Snow, Light Rain And Snow",40.775921,-73.982607,"10023, USA",""
"10023",03/11/2014,46.1,65,55.3,31.4,41.11,,9.2,,236.96,0,0,,10,13.5,1003,"",40.775921,-73.982607,"10023, USA",""
"10023",03/12/2014,43.9,57.7,51.3,39.8,66.19,,14.2,38,124.39,0.3,29.17,,7.3,64,994.2,"Mist, Light Drizzle, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/13/2014,19.1,37.1,24.2,3.4,41.68,,23.2,42.5,308,0,4.17,,10,59,1002.5,"",40.775921,-73.982607,"10023, USA",""
"10023",03/14/2014,21.8,44,32.8,8.6,36.29,,15.1,31.1,225.54,0,0,,10,29,1019.3,"",40.775921,-73.982607,"10023, USA",""
"10023",03/15/2014,43,57.8,50.8,23.8,35.35,,17.1,35.6,245.92,0,0,,10,48.5,1010,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/16/2014,30.8,44.8,34.9,8.4,33.13,,17,32.2,305.92,0,0,,10,25.5,1020.4,"",40.775921,-73.982607,"10023, USA",""
"10023",03/17/2014,23.1,33.2,29.1,2.8,32.12,,13.9,,63.42,0,0,,10,91.7,1018.8,"",40.775921,-73.982607,"10023, USA",""
"10023",03/18/2014,28.1,42.1,34.2,8.9,36.12,,13.8,,60.58,0,0,,10,3.7,1023.7,"",40.775921,-73.982607,"10023, USA",""
"10023",03/19/2014,32.1,46.1,38,30,72.89,,11.4,32.2,86.96,0.6,33.33,,8.6,75.1,1021.6,"Ice, Light Snow, Mist, Rain, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/20/2014,39.8,52.1,45.7,31.1,61.56,,16.1,33.3,251.39,0.4,8.33,,7.4,69.1,1008.5,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/21/2014,38.9,51.1,44.3,17.9,35.22,,16.9,32.2,284.29,0,0,,10,32.4,1014.6,"",40.775921,-73.982607,"10023, USA",""
"10023",03/22/2014,41,62.9,50.4,26.3,40.45,,13,39.7,201.17,0,0,,10,24.5,1012.1,"",40.775921,-73.982607,"10023, USA",""
"10023",03/23/2014,29.9,44,38.7,15.3,38.95,,15.6,,317.71,0,0,,10,31.8,1016.8,"",40.775921,-73.982607,"10023, USA",""
"10023",03/24/2014,21,34.1,27.8,2.5,33.95,,13.3,,293.21,0,0,,10,9.3,1021.7,"",40.775921,-73.982607,"10023, USA",""
"10023",03/25/2014,26.8,38,32.9,9.1,36.94,,12.6,,128.48,0,0,,10,44.9,1017.6,"Light Snow",40.775921,-73.982607,"10023, USA",""
"10023",03/26/2014,26,35,32.3,7.5,36.01,,24.3,42.5,272.08,0,0,,10,44,1012.4,"Light Snow",40.775921,-73.982607,"10023, USA",""
"10023",03/27/2014,21.9,42.2,32.1,8.8,38.33,,18.4,,250.91,0,0,,10,2.2,1026.9,"",40.775921,-73.982607,"10023, USA",""
"10023",03/28/2014,38,61.1,50.3,37.1,60.57,,12,,189.71,0,8.33,,9.6,73.8,1018.7,"Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/29/2014,43.1,60,48.7,42.2,79.04,,19.6,32.2,108.96,1.1,54.17,,6.5,76.9,1017.7,"Mist, Rain, Fog, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/30/2014,41.1,48.7,45.2,41.3,86.26,,18.3,34.4,57.54,1.1,45.83,,6.3,96,1000.9,"Drizzle, Mist, Light Drizzle, Rain, Thunderstorm, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/31/2014,35.9,55.1,43.9,31.7,64.36,,18.4,38,216.58,0.2,29.17,,9.4,55.6,1011.4,"Light Snow, Mist, Light Drizzle, Rain, Light Rain And Snow, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/01/2014,38.9,59.1,47.1,27.2,46.63,,10.4,,210.83,0,0,,10,4.4,1018.3,"",40.775921,-73.982607,"10023, USA",""
"10023",04/02/2014,42.2,53,47.7,36.9,66.16,,4.8,,176.91,0,0,,9.8,30,1018.7,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/03/2014,47,66.8,53.6,29.3,43.5,,7,,138.95,0,4.17,,9.9,9.7,1018.3,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/04/2014,39.8,47.1,43,36.4,77.75,,13.9,,104.75,0.2,45.83,,7.2,100,1015.5,"Mist, Light Drizzle, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/05/2014,39.8,53,46.3,30.8,58.98,,17.5,35.6,251.83,0.1,8.33,,9,61,1010.6,"Mist, Light Drizzle, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/06/2014,35.9,60.2,45.7,20.4,38.6,,10.5,,266.52,0,0,,10,0.2,1021.1,"",40.775921,-73.982607,"10023, USA",""
"10023",04/07/2014,43.9,51.2,46.7,33.3,61.58,,17.8,,115.05,0.5,25,,6.9,42.6,1018.6,"Mist, Rain, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/08/2014,44.8,64.1,54.3,42.5,68.84,,12.9,36.9,195.5,0.4,41.67,,6.1,72.9,999.3,"Mist, Light Drizzle, Rain, Fog, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/09/2014,44.8,59.1,51.8,27,40.67,,24.9,33.3,312.33,0,0,,10,11.5,1007.2,"",40.775921,-73.982607,"10023, USA",""
"10023",04/10/2014,43,57,51.3,21,30.64,,16.1,,220.43,0,0,,10,0.4,1019.6,"",40.775921,-73.982607,"10023, USA",""
"10023",04/11/2014,55.9,74,62.7,39.2,42.63,,11.3,,243.04,0,0,,10,18.4,1015.5,"Light Drizzle, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/12/2014,51.1,73,60.2,37.5,48.14,,10.3,,262.13,0,0,,10,20.3,1020.8,"Light Drizzle",40.775921,-73.982607,"10023, USA",""
"10023",04/13/2014,55,75.8,63.8,44.8,51.37,,10.5,,164.83,0,0,,9.8,20.6,1019.3,"",40.775921,-73.982607,"10023, USA",""
"10023",04/14/2014,61.9,74,66.7,52.5,61.02,,20.7,36.9,180.12,0,0,,10,10.6,1014.2,"",40.775921,-73.982607,"10023, USA",""
"10023",04/15/2014,35,62.8,55.3,51.3,86.32,,19.8,36.9,206.58,0.5,66.67,,7,83.2,1006.3,"Mist, Light Snow, Rain, Heavy Rain And Snow, Light Rain And Snow, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/16/2014,32.1,47.9,39.5,18.5,45.46,,11.5,33.3,253.38,0.3,12.5,,9.5,28.9,1025.3,"Ice, Mist, Light Snow, Light Rain And Snow, Light Rain, weather_type_43",40.775921,-73.982607,"10023, USA",""
"10023",04/17/2014,35.9,47.9,41.5,23.2,48.46,,12.8,,81.96,0,0,,10,20.4,1038.1,"",40.775921,-73.982607,"10023, USA",""
"10023",04/18/2014,35.9,48.7,41.7,28.4,59.32,,10.3,,105.83,0,0,,10,38.6,1031.4,"",40.775921,-73.982607,"10023, USA",""
"10023",04/19/2014,42.2,66.8,54.5,27,40.67,,11.4,,189.5,0,0,,10,1.6,1024.5,"",40.775921,-73.982607,"10023, USA",""
"10023",04/20/2014,46.2,56.9,50.8,26.6,39.62,,12.6,30,103.54,0,0,,10,1.1,1030.2,"",40.775921,-73.982607,"10023, USA",""
"10023",04/21/2014,42.1,65,52.7,29.2,42.55,,9.2,,109.76,0,0,,10,0.7,1019.8,"",40.775921,-73.982607,"10023, USA",""
"10023",04/22/2014,52,70.9,60.2,45.7,60.01,,10.3,,220.04,0,4.17,,9.8,27.4,1004.6,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/23/2014,46.1,62,53.8,35.7,50.85,,25.5,37,302.62,0,0,,10,82.8,1002.7,"Blowing Or Drifting Snow, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/24/2014,43.1,61.1,51.5,16.2,27.94,,20,35.6,311.29,0,0,,10,1.7,1012.3,"",40.775921,-73.982607,"10023, USA",""
"10023",04/25/2014,46,61,52.2,22.3,32.13,,14.1,,165.39,0,0,,10,14.8,1014.6,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/26/2014,46.1,65.9,52.9,43.3,72.77,,11.5,,177.96,0.9,58.33,,8.1,81.5,1007.9,"Mist, Rain, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/27/2014,47,57.8,52.4,33.2,48.86,,14.5,,321.54,0,0,,9.9,59.7,1015.1,"",40.775921,-73.982607,"10023, USA",""
"10023",04/28/2014,46.1,65,54.9,32.7,45.08,,10.2,,198.42,0,0,,10,1.1,1018.4,"",40.775921,-73.982607,"10023, USA",""
"10023",04/29/2014,43.1,53.9,48.1,37.1,65.85,,13.9,36.9,114.75,0,25,,10,85.7,1026.3,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/30/2014,41.1,50,45,42,88.97,,12.8,,82.62,4.2,91.67,,3.2,100,1025,"Mist, Rain, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/01/2014,50.1,77.1,64.7,53.2,71.17,,12.8,,206.65,0.9,45.83,,6.2,69.5,1008.3,"Mist, Light Drizzle, Rain, Fog, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/02/2014,56,69.1,62.5,39.6,45.6,,12.4,,259.8,0,0,,10,69.1,1007.9,"",40.775921,-73.982607,"10023, USA",""
"10023",05/03/2014,53.9,70,60.7,38.6,45.53,,8.7,,219.05,0.1,8.33,,9.7,37.8,1009.7,"Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/04/2014,53.9,62.8,58,37.1,48.36,,18.7,34.6,263.25,0,8.33,,10,55.8,1006.8,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/05/2014,50.1,69.1,58.9,29.3,34.89,,17.4,32.2,296.17,0,0,,10,8.7,1010.7,"",40.775921,-73.982607,"10023, USA",""
"10023",05/06/2014,52.1,70,60.2,28.7,31.18,,13.4,,261.21,0,0,,10,41.7,1013.4,"",40.775921,-73.982607,"10023, USA",""
"10023",05/07/2014,50.1,68.1,59,30.1,33.97,,10.4,31.1,171.55,0,0,,10,1.4,1021.7,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/08/2014,53,59.1,55.5,50.3,83.95,,8,,118.57,0.4,37.5,,4.8,99.1,1021.1,"Mist, Light Drizzle, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/09/2014,55.1,62.1,58.8,55.6,89.33,,9.2,,88.19,0,8.33,,3,100,1020.1,"Mist, Thunderstorm, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/10/2014,56.9,82.1,66.7,59.9,80.41,83,10.4,48.3,213.21,0.3,12.5,,5.4,69.8,1012.5,"Mist, Thunderstorm, Fog, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/11/2014,61.1,80.9,70.7,44,43.97,79.2,14.9,,281.59,0.1,25,,9.6,16.6,1015.7,"Mist, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/12/2014,65,83.9,74.1,51.7,45.84,82.8,14.2,,195.82,0,0,,10,31.1,1018.3,"",40.775921,-73.982607,"10023, USA",""
"10023",05/13/2014,55.1,74.9,66,47.7,53.23,,16,,109.89,0,0,,9.6,7.2,1021.5,"Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/14/2014,52.1,70,58.7,48.9,70.58,,9.6,,93,0,0,,9,73.6,1025.1,"Mist, Light Drizzle, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/15/2014,57.8,71.1,63.8,60.4,88.7,,11.3,,132.21,0.2,45.83,,4.1,95.9,1021.9,"Mist, Light Drizzle, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/16/2014,62.9,68.2,65.8,62.7,89.89,,22.4,47.2,165.33,1.5,58.33,,5,100,1013.7,"Mist, Thunderstorm, Rain, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/17/2014,53,69.2,61.5,44.2,56.59,,12.2,,284.79,0,4.17,,10,24.6,1015.3,"",40.775921,-73.982607,"10023, USA",""
"10023",05/18/2014,52.1,65.1,59.6,35.7,41.87,,10.3,,237.83,0,0,,10,27.6,1020.8,"",40.775921,-73.982607,"10023, USA",""
"10023",05/19/2014,50.1,70.1,60.8,33.3,36.38,,15,34.4,300.04,0,0,,10,25.5,1020.7,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",05/20/2014,55.1,78.1,67.4,36.7,35.46,,11.8,,296.29,0,0,,10,12.6,1017.7,"",40.775921,-73.982607,"10023, USA",""
"10023",05/21/2014,64.2,73.2,68.8,47,46,,8,,242.14,0,0,,10,76.2,1014.2,"",40.775921,-73.982607,"10023, USA",""
"10023",05/22/2014,60.2,65.9,61.9,57.2,85.04,,7,,152.58,0.2,16.67,,4.1,95.9,1010.8,"Mist, Light Drizzle, Rain, Thunderstorm, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/23/2014,56.1,68.1,61.6,56.2,82.94,,9,,110.52,0.6,29.17,,5,98.3,1011.7,"Mist, Light Drizzle, Rain, Thunderstorm, Fog, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/24/2014,57,69.1,60.4,54.3,81.62,,9.1,,198.08,0.7,29.17,,7.9,88.3,1016,"Mist, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",05/25/2014,55.1,79.9,67.3,50.7,61.03,,7,,269.3,0,0,,8.6,15.8,1018,"Mist, Fog",40.775921,-73.982607,"10023, USA",""
